family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum
ws,800,1600,4,4.0,4.0,5,2087733806,295,0,5048,5048,409,18,True,1600,13102
ws,800,1600,4,4.0,4.0,6,3374016978,294,0,4169,4169,393,17,True,1600,13172
ws,800,1600,4,4.0,4.0,7,1283552275,295,0,4434,4434,419,18,True,1600,13088
ws,800,1600,4,4.0,4.0,8,1103592137,258,0,2971,2971,376,21,True,1600,13088
ws,800,1600,4,4.0,4.0,9,2394392592,301,0,3488,3488,413,17,True,1600,13160
ws,800,1600,4,4.0,4.0,10,3088473260,292,0,3138,3138,399,15,True,1600,13092
ws,800,1600,4,4.0,4.0,11,1012024360,296,0,4414,4414,425,17,True,1600,13104
ws,800,1600,4,4.0,4.0,12,357106015,286,0,3777,3777,413,19,True,1600,13116
ws,800,1600,4,4.0,4.0,13,116384110,300,0,4736,4736,423,22,True,1600,13128
ws,800,1600,4,4.0,4.0,14,4264499258,276,0,3818,3818,402,26,True,1600,13072
ws,800,1600,4,4.0,4.0,15,3330944826,293,0,4189,4189,410,25,True,1600,13084
ws,800,1600,4,4.0,4.0,16,1905545543,282,0,3209,3209,407,19,True,1600,13072
ws,800,1600,4,4.0,4.0,17,3643253110,269,0,3486,3486,372,23,True,1600,13134
ws,800,1600,4,4.0,4.0,18,919537415,286,0,3378,3378,403,19,True,1600,13056
ws,800,1600,4,4.0,4.0,19,45253472,292,0,5496,5496,403,15,True,1600,13130
ws,800,1600,4,4.0,4.0,20,3682983272,268,0,3816,3816,371,20,True,1600,13104
ws,800,1600,4,4.0,4.0,21,2051881796,282,0,3174,3174,398,20,True,1600,13106
ws,800,1600,4,4.0,4.0,22,2262073782,263,0,3780,3780,363,18,True,1600,13088
ws,800,1600,4,4.0,4.0,23,991616663,286,0,3912,3912,407,19,True,1600,13104
ws,800,1600,4,4.0,4.0,24,3188412227,280,0,4819,4819,397,20,True,1600,13116
ws,800,1600,4,4.0,4.0,25,1485750423,282,0,3772,3772,403,21,True,1600,13144
ws,800,1600,4,4.0,4.0,26,2636622246,281,0,3214,3214,408,28,True,1600,13122
ws,800,1600,4,4.0,4.0,27,484874866,293,0,4232,4232,413,19,True,1600,13080
ws,800,1600,4,4.0,4.0,28,2849564877,306,0,3692,3692,436,19,True,1600,13062
ws,800,1600,4,4.0,4.0,29,2587634746,275,0,2816,2816,366,20,True,1600,13044
ws,800,1600,4,4.0,4.0,30,3509617474,280,0,4998,4998,401,14,True,1600,13114
ws,800,1600,4,4.0,4.0,31,887873286,288,0,5046,5046,407,21,True,1600,13102
ws,800,1600,4,4.0,4.0,32,3182797419,273,0,4321,4321,386,17,True,1600,13140
ws,800,1600,4,4.0,4.0,33,555835461,282,0,5935,5935,394,15,True,1600,13090
ws,800,1600,4,4.0,4.0,34,242267769,266,0,3781,3781,363,16,True,1600,13142
ws,800,1600,4,4.0,4.0,35,3285423970,294,0,4218,4218,422,22,True,1600,13080
ws,800,1600,4,4.0,4.0,36,4263875652,249,0,3625,3625,356,22,True,1600,13130
ws,800,1600,4,4.0,4.0,37,781557447,300,0,4898,4898,400,13,True,1600,13092
ws,800,1600,4,4.0,4.0,38,1191502775,259,0,2844,2844,358,19,True,1600,13108
ws,800,1600,4,4.0,4.0,39,1111328967,295,0,3023,3023,415,15,True,1600,13094
er,100,399,4,8.0,7.98,0,116706866,54,0,508,508,90,12,True,399,6876
er,100,412,4,8.0,8.24,1,588500823,51,0,410,410,100,21,True,412,7578
er,100,411,4,8.0,8.22,2,2399551319,55,0,455,455,106,20,True,411,7392
er,100,396,4,8.0,7.92,3,3833834660,50,0,381,381,89,19,True,396,6956
er,100,421,4,8.0,8.42,4,2253042144,58,0,612,612,119,22,True,421,7878
er,100,384,4,8.0,7.68,5,826717085,48,0,668,668,94,15,True,384,6596
er,100,415,4,8.0,8.3,6,165288749,51,0,587,587,106,18,True,415,7626
er,100,377,4,8.0,7.54,7,2204939172,50,0,691,691,94,15,True,377,6450
er,100,416,4,8.0,8.32,8,2779631505,51,0,410,410,111,20,True,416,7608
er,100,379,4,8.0,7.58,9,3911644659,47,0,511,511,83,19,True,379,6456
er,100,390,4,8.0,7.8,10,3881784063,58,0,286,286,112,16,True,390,6614
er,100,380,4,8.0,7.6,11,1192238128,46,0,331,331,99,19,True,380,6438
er,100,414,4,8.0,8.28,12,2249594399,53,0,308,308,119,20,True,414,7616
er,100,399,4,8.0,7.98,13,4140208125,45,0,398,398,94,18,True,399,7196
er,100,428,4,8.0,8.56,14,3622335375,50,0,412,412,121,22,True,428,8132
er,100,414,4,8.0,8.28,15,1511545142,47,0,363,363,108,18,True,414,7514
er,100,382,4,8.0,7.64,16,273282124,61,0,832,832,118,13,True,382,6616
er,100,373,4,8.0,7.46,17,1491012164,43,0,713,713,90,15,True,373,6216
er,100,379,4,8.0,7.58,18,63028959,45,0,312,312,95,20,True,379,6446
er,100,381,4,8.0,7.62,19,3753289086,48,0,543,543,97,15,True,381,6552
er,100,433,4,8.0,8.66,20,436551894,55,0,707,707,108,20,True,433,8086
er,100,399,4,8.0,7.98,21,3281198016,55,0,325,325,97,16,True,399,6988
er,100,390,4,8.0,7.8,22,2374052413,50,0,296,296,107,19,True,390,6810
er,100,402,4,8.0,8.04,23,2651807936,47,0,284,284,94,19,True,402,7414
er,100,419,4,8.0,8.38,24,3892471376,67,0,951,951,122,15,True,419,7866
er,100,393,4,8.0,7.86,25,2742193768,56,0,982,982,102,18,True,393,6944
er,100,408,4,8.0,8.16,26,2659130868,45,0,390,390,96,23,True,408,7514
er,100,385,4,8.0,7.7,27,781825983,45,0,825,825,88,20,True,385,6492
er,100,409,4,8.0,8.18,28,1062051214,50,0,347,347,113,23,True,409,7440
er,100,410,4,8.0,8.2,29,793340477,56,0,265,265,103,14,True,410,7456
er,100,382,4,8.0,7.64,30,2469633707,56,0,475,475,100,17,True,382,6386
er,100,419,4,8.0,8.38,31,1541598084,68,0,651,651,115,16,True,419,7922
er,100,423,4,8.0,8.46,32,3651193772,58,0,427,427,110,21,True,423,7854
er,100,403,4,8.0,8.06,33,4071235548,56,0,273,273,108,17,True,403,7428
er,100,359,4,8.0,7.18,34,1238819058,51,0,270,270,89,13,True,359,5782
er,100,419,4,8.0,8.38,35,2963199205,56,0,443,443,100,22,True,419,7758
er,100,377,4,8.0,7.54,36,759418004,53,0,432,432,98,16,True,377,6448
er,100,389,4,8.0,7.78,37,3984593032,50,0,430,430,103,25,True,389,6842
er,100,381,4,8.0,7.62,38,2647261194,46,0,318,318,87,18,True,381,6530
er,100,433,4,8.0,8.66,39,2970186217,44,0,302,302,103,21,True,433,8174
er,200,817,4,8.0,8.17,0,3606850694,99,0,707,707,214,34,True,817,14698
er,200,828,4,8.0,8.28,1,3476307892,109,0,980,980,214,33,True,828,15146
er,200,807,4,8.0,8.07,2,3199992561,105,0,801,801,219,36,True,807,14500
er,200,774,4,8.0,7.74,3,2983236280,114,0,576,576,205,23,True,774,13554
er,200,795,4,8.0,7.95,4,299636579,109,0,1769,1769,204,31,True,795,14050
er,200,810,4,8.0,8.1,5,1042595651,102,0,1146,1146,208,33,True,810,14532
er,200,792,4,8.0,7.92,6,2217838874,101,0,1755,1755,201,36,True,792,14000
er,200,775,4,8.0,7.75,7,1938974798,101,0,1119,1119,183,39,True,775,13254
er,200,806,4,8.0,8.06,8,1165699923,104,0,1095,1095,209,30,True,806,14544
er,200,833,4,8.0,8.33,9,526671677,104,0,880,880,211,34,True,833,15354
er,200,770,4,8.0,7.7,10,1839625914,91,0,908,908,191,29,True,770,13470
er,200,762,4,8.0,7.62,11,735711686,107,0,1192,1192,209,33,True,762,12818
er,200,841,4,8.0,8.41,12,4257107914,106,0,953,953,215,38,True,841,15794
er,200,781,4,8.0,7.81,13,2935668029,105,0,1397,1397,183,24,True,781,13662
er,200,843,4,8.0,8.43,14,1971847515,97,0,1068,1068,199,37,True,843,15630
er,200,820,4,8.0,8.2,15,1821824676,102,0,1225,1225,201,25,True,820,15040
er,200,748,4,8.0,7.48,16,1054684940,90,0,1364,1364,166,27,True,748,12812
er,200,821,4,8.0,8.21,17,1550241809,124,0,1400,1400,225,28,True,821,14956
er,200,768,4,8.0,7.68,18,1355137743,104,0,1012,1012,221,41,True,768,13230
er,200,791,4,8.0,7.91,19,2986761426,101,0,1289,1289,195,28,True,791,13814
er,200,792,4,8.0,7.92,20,683195511,107,0,1021,1021,182,27,True,792,14180
er,200,794,4,8.0,7.94,21,1798505876,98,0,1366,1366,187,31,True,794,14228
er,200,786,4,8.0,7.86,22,451661227,94,0,816,816,194,36,True,786,13670
er,200,803,4,8.0,8.03,23,2114344013,90,0,605,605,206,40,True,803,14546
er,200,811,4,8.0,8.11,24,2979989105,104,0,1086,1086,196,31,True,811,14798
er,200,825,4,8.0,8.25,25,447703312,96,0,1039,1039,204,35,True,825,15252
er,200,804,4,8.0,8.04,26,1945175574,108,0,1158,1158,212,27,True,804,14538
er,200,790,4,8.0,7.9,27,1344751485,102,0,1424,1424,204,34,True,790,13778
er,200,790,4,8.0,7.9,28,3444768005,102,0,1029,1029,198,36,True,790,13956
er,200,806,4,8.0,8.06,29,2811407466,103,0,1274,1274,213,38,True,806,14518
er,200,825,4,8.0,8.25,30,1698783381,97,0,894,894,190,33,True,825,15316
er,200,794,4,8.0,7.94,31,3708706509,90,0,1812,1812,190,36,True,794,14026
er,200,761,4,8.0,7.61,32,3136349704,98,0,1085,1085,192,34,True,761,13082
er,200,819,4,8.0,8.19,33,222319546,101,0,942,942,218,33,True,819,14946
er,200,779,4,8.0,7.79,34,873641477,94,0,1461,1461,184,31,True,779,13638
er,200,823,4,8.0,8.23,35,2033361925,116,0,1342,1342,208,30,True,823,15048
er,200,815,4,8.0,8.15,36,2686080313,96,0,1570,1570,202,32,True,815,14652
er,200,800,4,8.0,8.0,37,4084504008,105,0,1330,1330,203,33,True,800,14402
er,200,722,4,8.0,7.22,38,1944377937,103,0,622,622,192,36,True,722,11796
er,200,827,4,8.0,8.27,39,459242211,102,0,803,803,215,38,True,827,15102
er,400,1598,4,8.0,7.99,0,901100164,192,0,2517,2517,404,71,True,1598,28240
er,400,1528,4,8.0,7.64,1,2681965744,188,0,3210,3210,373,58,True,1528,26410
er,400,1659,4,8.0,8.295,2,2199507637,192,0,2867,2867,389,78,True,1659,30812
er,400,1599,4,8.0,7.995,3,112048638,200,0,2316,2316,387,64,True,1599,28920
er,400,1609,4,8.0,8.045,4,344412631,197,0,2197,2197,407,69,True,1609,28698
er,400,1612,4,8.0,8.06,5,485083414,184,0,2427,2427,380,66,True,1612,29054
er,400,1595,4,8.0,7.975,6,4236904452,191,0,1653,1653,380,65,True,1595,28398
er,400,1644,4,8.0,8.22,7,1437724028,202,0,2506,2506,414,72,True,1644,30416
er,400,1567,4,8.0,7.835,8,3802454509,197,0,3741,3741,379,48,True,1567,27794
er,400,1661,4,8.0,8.305,9,2638672302,188,0,1824,1824,408,88,True,1661,30880
er,400,1574,4,8.0,7.87,10,1497873332,191,0,2424,2424,382,60,True,1574,27500
er,400,1683,4,8.0,8.415,11,1779289159,215,0,3424,3424,417,68,True,1683,31520
er,400,1669,4,8.0,8.345,12,301549308,210,0,2414,2414,417,57,True,1669,30834
er,400,1732,4,8.0,8.66,13,2130086124,189,0,1943,1943,435,79,True,1732,33214
er,400,1585,4,8.0,7.925,14,3762894330,198,0,2048,2048,399,72,True,1585,28064
er,400,1687,4,8.0,8.435,15,1956703872,216,0,2155,2155,440,70,True,1687,31648
er,400,1562,4,8.0,7.81,16,3992149122,207,0,3274,3274,392,61,True,1562,27198
er,400,1542,4,8.0,7.71,17,915043977,192,0,4153,4153,375,58,True,1542,26486
er,400,1587,4,8.0,7.935,18,4135055211,212,0,3690,3690,386,59,True,1587,28504
er,400,1576,4,8.0,7.88,19,2088230773,213,0,2269,2269,419,61,True,1576,27726
er,400,1623,4,8.0,8.115,20,3107346705,205,0,5104,5104,424,63,True,1623,29700
er,400,1572,4,8.0,7.86,21,3699869063,193,0,1691,1691,366,64,True,1572,27794
er,400,1631,4,8.0,8.155,22,1308771792,220,0,3391,3391,422,65,True,1631,29612
er,400,1580,4,8.0,7.9,23,3254531778,216,0,3566,3566,421,67,True,1580,27906
er,400,1623,4,8.0,8.115,24,3541801832,196,0,2283,2283,419,71,True,1623,29586
er,400,1568,4,8.0,7.84,25,1450211328,205,0,2456,2456,389,56,True,1568,27722
er,400,1624,4,8.0,8.12,26,3627897362,209,0,2214,2214,425,74,True,1624,30080
er,400,1541,4,8.0,7.705,27,2373384270,187,0,3120,3120,367,70,True,1541,26572
er,400,1666,4,8.0,8.33,28,474883452,216,0,2565,2565,423,67,True,1666,31008
er,400,1584,4,8.0,7.92,29,3666663674,188,0,3698,3698,385,72,True,1584,28084
er,400,1576,4,8.0,7.88,30,1979553222,187,0,2293,2293,396,76,True,1576,28176
er,400,1524,4,8.0,7.62,31,916424851,200,0,2991,2991,386,60,True,1524,26316
er,400,1661,4,8.0,8.305,32,3933679496,201,0,2878,2878,404,73,True,1661,30842
er,400,1606,4,8.0,8.03,33,1030744723,199,0,2895,2895,405,63,True,1606,28876
er,400,1549,4,8.0,7.745,34,3793328939,210,0,1942,1942,391,60,True,1549,26920
er,400,1549,4,8.0,7.745,35,2089466624,206,0,2613,2613,388,61,True,1549,27050
er,400,1631,4,8.0,8.155,36,1359345419,194,0,2467,2467,410,73,True,1631,29536
er,400,1560,4,8.0,7.8,37,4266542508,206,0,2312,2312,399,61,True,1560,27164
er,400,1591,4,8.0,7.955,38,194316143,193,0,1736,1736,390,58,True,1591,28530
er,400,1603,4,8.0,8.015,39,1965194376,212,0,2730,2730,397,60,True,1603,28868
er,800,3289,4,8.0,8.2225,0,3643506786,415,0,6152,6152,827,141,True,3289,60782
er,800,3270,4,8.0,8.175,1,3011020263,382,0,6138,6138,780,153,True,3270,60304
er,800,3206,4,8.0,8.015,2,3207637460,397,0,5739,5739,792,146,True,3206,57336
er,800,3169,4,8.0,7.9225,3,47217852,414,0,6783,6783,788,117,True,3169,56348
er,800,3292,4,8.0,8.23,4,2983000565,408,0,5648,5648,845,143,True,3292,60184
er,800,3218,4,8.0,8.045,5,4142599991,424,0,5655,5655,847,129,True,3218,58192
er,800,3197,4,8.0,7.9925,6,3989403587,418,0,9371,9371,790,126,True,3197,57580
er,800,3224,4,8.0,8.06,7,2881217358,416,0,5899,5899,803,130,True,3224,58700
er,800,3283,4,8.0,8.2075,8,475503822,441,0,5047,5047,832,112,True,3283,60028
er,800,3186,4,8.0,7.965,9,3776948663,385,0,6331,6331,758,144,True,3186,57024
er,800,3180,4,8.0,7.95,10,3078673703,388,0,3728,3728,786,135,True,3180,57026
er,800,3195,4,8.0,7.9875,11,3029866349,420,0,5862,5862,833,131,True,3195,57240
er,800,3186,4,8.0,7.965,12,4081274103,397,0,6297,6297,796,130,True,3186,57276
er,800,3308,4,8.0,8.27,13,1165112732,414,0,5662,5662,813,130,True,3308,61118
er,800,3264,4,8.0,8.16,14,3053596686,416,0,6139,6139,829,140,True,3264,59426
er,800,3258,4,8.0,8.145,15,1215231407,405,0,4957,4957,809,133,True,3258,59652
er,800,3189,4,8.0,7.9725,16,343706610,438,0,5291,5291,844,129,True,3189,57286
er,800,3103,4,8.0,7.7575,17,2900236352,403,0,4648,4648,774,123,True,3103,54232
er,800,3195,4,8.0,7.9875,18,3327133515,410,0,9031,9031,837,130,True,3195,57390
er,800,3134,4,8.0,7.835,19,299862320,430,0,8101,8101,777,111,True,3134,55298
er,800,3184,4,8.0,7.96,20,3558156065,414,0,6398,6398,772,122,True,3184,57066
er,800,3187,4,8.0,7.9675,21,1397941282,395,0,6117,6117,753,109,True,3187,56778
er,800,3194,4,8.0,7.985,22,2057935976,394,0,4343,4343,768,126,True,3194,57310
er,800,3171,4,8.0,7.9275,23,183729721,397,0,6295,6295,785,116,True,3171,56254
er,800,3232,4,8.0,8.08,24,927252867,409,0,8546,8546,818,127,True,3232,58416
er,800,3195,4,8.0,7.9875,25,3324658963,430,0,4868,4868,836,118,True,3195,57162
er,800,3187,4,8.0,7.9675,26,1035905734,423,0,6406,6406,816,129,True,3187,57932
er,800,3197,4,8.0,7.9925,27,1893690116,410,0,6825,6825,815,125,True,3197,57272
er,800,3260,4,8.0,8.15,28,3912692584,424,0,6903,6903,853,130,True,3260,59482
er,800,3097,4,8.0,7.7425,29,1247871016,400,0,6557,6557,753,106,True,3097,53826
er,800,3183,4,8.0,7.9575,30,1990500075,410,0,5673,5673,791,125,True,3183,57550
er,800,3216,4,8.0,8.04,31,1003467362,438,0,6396,6396,845,119,True,3216,57838
er,800,3164,4,8.0,7.91,32,554528422,408,0,6654,6654,811,120,True,3164,56238
er,800,3250,4,8.0,8.125,33,2505443467,435,0,7717,7717,863,131,True,3250,59046
er,800,3217,4,8.0,8.0425,34,2332411428,375,0,5441,5441,744,141,True,3217,57906
er,800,3224,4,8.0,8.06,35,4150738361,412,0,6430,6430,819,110,True,3224,58394
er,800,3165,4,8.0,7.9125,36,1064769637,402,0,5268,5268,805,126,True,3165,56710
er,800,3302,4,8.0,8.255,37,1559532083,397,0,5314,5314,826,140,True,3302,60796
er,800,3136,4,8.0,7.84,38,3111936475,392,0,7360,7360,797,136,True,3136,55598
er,800,3170,4,8.0,7.925,39,1115060835,430,0,5065,5065,796,104,True,3170,56242
ba,100,384,4,8.0,7.68,0,2740479194,52,0,308,308,88,18,True,384,10122
ba,100,384,4,8.0,7.68,1,1850368157,54,0,883,883,93,13,True,384,8378
ba,100,384,4,8.0,7.68,2,2173210895,65,0,507,507,102,10,True,384,9654
ba,100,384,4,8.0,7.68,3,3459110025,52,0,378,378,98,14,True,384,8814
ba,100,384,4,8.0,7.68,4,1703584563,59,0,622,622,97,11,True,384,8642
ba,100,384,4,8.0,7.68,5,1988687388,50,0,475,475,97,20,True,384,8712
ba,100,384,4,8.0,7.68,6,2055512037,62,0,433,433,110,21,True,384,8454
ba,100,384,4,8.0,7.68,7,815108785,57,0,472,472,99,14,True,384,8990
ba,100,384,4,8.0,7.68,8,804778990,50,0,541,541,98,19,True,384,8978
ba,100,384,4,8.0,7.68,9,3154448650,52,0,391,391,101,18,True,384,9482
ba,100,384,4,8.0,7.68,10,2487867369,41,0,902,902,78,19,True,384,8356
ba,100,384,4,8.0,7.68,11,4043455263,45,0,608,608,87,15,True,384,10102
ba,100,384,4,8.0,7.68,12,2653637975,49,0,1115,1115,102,18,True,384,8742
ba,100,384,4,8.0,7.68,13,1868372731,57,0,423,423,105,15,True,384,9506
ba,100,384,4,8.0,7.68,14,2728596199,49,0,811,811,107,25,True,384,8676
ba,100,384,4,8.0,7.68,15,3413782059,46,0,438,438,96,16,True,384,9220
ba,100,384,4,8.0,7.68,16,3438153384,36,0,441,441,86,27,True,384,8774
ba,100,384,4,8.0,7.68,17,371458530,52,0,414,414,93,20,True,384,9430
ba,100,384,4,8.0,7.68,18,803778547,45,0,675,675,94,19,True,384,9548
ba,100,384,4,8.0,7.68,19,1562352040,56,0,485,485,99,14,True,384,9286
ba,100,384,4,8.0,7.68,20,3131408841,45,0,445,445,85,22,True,384,9454
ba,100,384,4,8.0,7.68,21,1832054331,54,0,389,389,101,20,True,384,9138
ba,100,384,4,8.0,7.68,22,3652879595,48,0,746,746,97,16,True,384,8838
ba,100,384,4,8.0,7.68,23,3999788018,46,0,503,503,99,21,True,384,9180
ba,100,384,4,8.0,7.68,24,612947399,49,0,694,694,94,9,True,384,8692
ba,100,384,4,8.0,7.68,25,1711074885,55,0,607,607,100,11,True,384,9248
ba,100,384,4,8.0,7.68,26,3347030407,59,0,617,617,103,11,True,384,8724
ba,100,384,4,8.0,7.68,27,3250808760,47,0,402,402,93,21,True,384,8760
ba,100,384,4,8.0,7.68,28,2091918870,45,0,897,897,85,19,True,384,8546
ba,100,384,4,8.0,7.68,29,2344760075,51,0,416,416,92,15,True,384,9098
ba,100,384,4,8.0,7.68,30,6551108,45,0,457,457,94,16,True,384,8156
ba,100,384,4,8.0,7.68,31,1276399329,48,0,226,226,96,19,True,384,9206
ba,100,384,4,8.0,7.68,32,1929481797,56,0,386,386,94,18,True,384,8384
ba,100,384,4,8.0,7.68,33,2936730287,52,0,443,443,102,15,True,384,9388
ba,100,384,4,8.0,7.68,34,1836985695,47,0,325,325,95,22,True,384,8544
ba,100,384,4,8.0,7.68,35,910648430,50,0,1146,1146,90,15,True,384,10134
ba,100,384,4,8.0,7.68,36,1879905652,51,0,346,346,101,18,True,384,8782
ba,100,384,4,8.0,7.68,37,2374411753,48,0,425,425,83,15,True,384,8816
ba,100,384,4,8.0,7.68,38,1859950451,43,0,287,287,92,25,True,384,9438
ba,100,384,4,8.0,7.68,39,245665657,47,0,333,333,91,20,True,384,8608
ba,200,784,4,8.0,7.84,0,3891710260,102,0,1194,1194,204,38,True,784,20840
ba,200,784,4,8.0,7.84,1,711066666,107,0,1236,1236,196,32,True,784,20842
ba,200,784,4,8.0,7.84,2,1288837909,101,0,981,981,174,32,True,784,20022
ba,200,784,4,8.0,7.84,3,3068456861,108,0,1259,1259,213,38,True,784,21978
ba,200,784,4,8.0,7.84,4,1426462568,111,0,1814,1814,201,37,True,784,19280
ba,200,784,4,8.0,7.84,5,2902840932,89,0,1022,1022,191,44,True,784,20892
ba,200,784,4,8.0,7.84,6,3490741621,105,0,1795,1795,197,29,True,784,21338
ba,200,784,4,8.0,7.84,7,112387226,110,0,843,843,215,40,True,784,20002
ba,200,784,4,8.0,7.84,8,1321779476,108,0,965,965,185,33,True,784,21938
ba,200,784,4,8.0,7.84,9,2272798687,111,0,884,884,215,30,True,784,20680
ba,200,784,4,8.0,7.84,10,3912077577,108,0,1103,1103,200,35,True,784,22090
ba,200,784,4,8.0,7.84,11,2132193942,96,0,837,837,196,44,True,784,20246
ba,200,784,4,8.0,7.84,12,2554832448,111,0,1140,1140,198,29,True,784,19694
ba,200,784,4,8.0,7.84,13,4029171813,108,0,1084,1084,203,35,True,784,19796
ba,200,784,4,8.0,7.84,14,1057083736,91,0,922,922,185,34,True,784,23222
ba,200,784,4,8.0,7.84,15,2170624715,106,0,829,829,223,46,True,784,22344
ba,200,784,4,8.0,7.84,16,2036756561,88,0,741,741,190,40,True,784,20548
ba,200,784,4,8.0,7.84,17,3205828856,97,0,758,758,190,33,True,784,21480
ba,200,784,4,8.0,7.84,18,1510538474,96,0,1337,1337,188,35,True,784,20468
ba,200,784,4,8.0,7.84,19,1337884530,102,0,670,670,198,40,True,784,22054
ba,200,784,4,8.0,7.84,20,1366214631,105,0,1843,1843,196,36,True,784,21764
ba,200,784,4,8.0,7.84,21,3154252399,90,0,1238,1238,180,37,True,784,21136
ba,200,784,4,8.0,7.84,22,1421518054,94,0,790,790,203,34,True,784,22140
ba,200,784,4,8.0,7.84,23,1609404444,91,0,1582,1582,191,32,True,784,21188
ba,200,784,4,8.0,7.84,24,626313794,91,0,1231,1231,177,30,True,784,20816
ba,200,784,4,8.0,7.84,25,2218284262,111,0,2108,2108,206,34,True,784,22666
ba,200,784,4,8.0,7.84,26,3774873885,102,0,981,981,203,37,True,784,19702
ba,200,784,4,8.0,7.84,27,1004914055,108,0,1053,1053,204,35,True,784,23168
ba,200,784,4,8.0,7.84,28,2948296714,101,0,1269,1269,185,34,True,784,21416
ba,200,784,4,8.0,7.84,29,3550274632,106,0,971,971,200,40,True,784,19884
ba,200,784,4,8.0,7.84,30,3522987808,104,0,1003,1003,202,37,True,784,23080
ba,200,784,4,8.0,7.84,31,2422472257,103,0,859,859,211,41,True,784,22718
ba,200,784,4,8.0,7.84,32,2760463369,105,0,1271,1271,200,30,True,784,21536
ba,200,784,4,8.0,7.84,33,850655873,98,0,989,989,184,44,True,784,21496
ba,200,784,4,8.0,7.84,34,566068585,111,0,1155,1155,218,36,True,784,22092
ba,200,784,4,8.0,7.84,35,659799582,96,0,963,963,185,37,True,784,20918
ba,200,784,4,8.0,7.84,36,3679544724,101,0,956,956,183,30,True,784,20862
ba,200,784,4,8.0,7.84,37,4066404836,95,0,1025,1025,199,36,True,784,24166
ba,200,784,4,8.0,7.84,38,1432013278,100,0,806,806,194,38,True,784,21254
ba,200,784,4,8.0,7.84,39,3930086720,99,0,903,903,174,35,True,784,22122
ba,400,1584,4,8.0,7.92,0,2083937672,199,0,3854,3854,397,82,True,1584,48914
ba,400,1584,4,8.0,7.92,1,1816255789,182,0,4519,4519,379,81,True,1584,46808
ba,400,1584,4,8.0,7.92,2,159772782,203,0,2261,2261,417,89,True,1584,51320
ba,400,1584,4,8.0,7.92,3,2249696595,203,0,2098,2098,423,62,True,1584,50742
ba,400,1584,4,8.0,7.92,4,1994618810,211,0,3014,3014,432,84,True,1584,45460
ba,400,1584,4,8.0,7.92,5,2848455011,198,0,2440,2440,374,66,True,1584,46862
ba,400,1584,4,8.0,7.92,6,361617932,216,0,2604,2604,416,69,True,1584,49792
ba,400,1584,4,8.0,7.92,7,3058569354,191,0,3234,3234,388,87,True,1584,48076
ba,400,1584,4,8.0,7.92,8,3458570629,203,0,2755,2755,415,92,True,1584,51596
ba,400,1584,4,8.0,7.92,9,414368881,216,0,2319,2319,434,58,True,1584,48698
ba,400,1584,4,8.0,7.92,10,1874532099,194,0,2655,2655,392,81,True,1584,48270
ba,400,1584,4,8.0,7.92,11,1699229036,198,0,2847,2847,416,84,True,1584,46468
ba,400,1584,4,8.0,7.92,12,4046961867,224,0,2201,2201,443,78,True,1584,48920
ba,400,1584,4,8.0,7.92,13,1233060622,197,0,1931,1931,408,82,True,1584,45254
ba,400,1584,4,8.0,7.92,14,348250405,205,0,2204,2204,402,63,True,1584,47192
ba,400,1584,4,8.0,7.92,15,375087506,224,0,2787,2787,432,73,True,1584,45860
ba,400,1584,4,8.0,7.92,16,926814148,205,0,3534,3534,396,63,True,1584,43916
ba,400,1584,4,8.0,7.92,17,2795383007,206,0,4373,4373,395,68,True,1584,46956
ba,400,1584,4,8.0,7.92,18,3004020538,192,0,3121,3121,381,75,True,1584,50262
ba,400,1584,4,8.0,7.92,19,3204690152,209,0,2164,2164,395,77,True,1584,49404
ba,400,1584,4,8.0,7.92,20,3697306764,204,0,2115,2115,394,85,True,1584,49230
ba,400,1584,4,8.0,7.92,21,2375210523,199,0,3075,3075,408,82,True,1584,51456
ba,400,1584,4,8.0,7.92,22,3834889178,224,0,3022,3022,415,70,True,1584,47340
ba,400,1584,4,8.0,7.92,23,3972895448,203,0,2994,2994,383,74,True,1584,48470
ba,400,1584,4,8.0,7.92,24,1487300588,197,0,2435,2435,387,69,True,1584,50444
ba,400,1584,4,8.0,7.92,25,2201347692,200,0,1561,1561,387,72,True,1584,49074
ba,400,1584,4,8.0,7.92,26,2312900644,201,0,2056,2056,411,80,True,1584,48804
ba,400,1584,4,8.0,7.92,27,3851842657,194,0,2821,2821,388,68,True,1584,47826
ba,400,1584,4,8.0,7.92,28,3190576417,197,0,3751,3751,393,69,True,1584,47342
ba,400,1584,4,8.0,7.92,29,1286883005,211,0,2751,2751,405,74,True,1584,45760
ba,400,1584,4,8.0,7.92,30,2802751438,203,0,2458,2458,386,80,True,1584,51058
ba,400,1584,4,8.0,7.92,31,1551783755,183,0,2430,2430,354,73,True,1584,46816
ba,400,1584,4,8.0,7.92,32,3757969242,233,0,2228,2228,445,60,True,1584,47296
ba,400,1584,4,8.0,7.92,33,3789721575,203,0,3099,3099,386,69,True,1584,47080
ba,400,1584,4,8.0,7.92,34,3006184871,196,0,3638,3638,396,72,True,1584,46726
ba,400,1584,4,8.0,7.92,35,2472485534,210,0,3797,3797,384,60,True,1584,52290
ba,400,1584,4,8.0,7.92,36,3504456248,192,0,2894,2894,385,83,True,1584,53120
