family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum,max_degree,threshold_h,weight_w,excess_x0,parity_epsilon,threshold_activation_count,relaxation_bound,high_palette
er,200,845,8,8.0,8.45,8,1900575368,89,0,425,425,120,0,True,845,15586,15,62,14,58,0,61,6504.75643124,False
er,200,807,8,8.0,8.07,9,1551069396,71,0,478,478,92,0,True,807,14492,19,57,17,35,0,39,7049.52841233,False
er,200,797,8,8.0,7.97,10,2197061780,72,0,432,432,93,0,True,797,14260,16,56,14,37,1,54,7804.24171886,False
er,200,781,8,8.0,7.81,11,3793492752,62,0,603,603,84,0,True,781,13528,15,48,14,36,1,58,7765.88555448,False
er,200,778,8,8.0,7.78,12,1804925803,72,0,466,466,96,0,True,778,13492,14,54,13,42,1,53,7411.56424128,False
er,200,798,8,8.0,7.98,13,2627583412,79,0,688,688,105,0,True,798,14250,16,57,14,48,0,64,6242.31604509,False
er,200,807,8,8.0,8.07,14,2911747288,78,0,352,352,109,0,True,807,14662,17,55,15,54,0,57,6863.14559062,False
er,200,849,8,8.0,8.49,15,696874019,73,0,333,333,104,0,True,849,16222,17,62,15,42,1,47,8551.80489378,False
er,200,784,8,8.0,7.84,16,385499693,61,0,1060,1060,80,0,True,784,13932,15,53,14,27,1,37,7363.16564793,False
er,200,788,8,8.0,7.88,17,3099859661,69,0,506,506,101,0,True,788,13814,16,55,14,46,1,76,8109.03955697,False
er,200,790,8,8.0,7.9,18,1255720442,80,0,777,777,104,0,True,790,13998,17,53,15,51,1,62,8843.02751572,False
er,200,740,8,8.0,7.4,19,1324787710,65,0,512,512,81,0,True,740,12438,17,49,15,32,0,49,6087.74279315,False
er,200,810,8,8.0,8.1,20,2010750452,78,0,1497,1497,101,0,True,810,14722,16,57,14,44,0,66,6121.81625066,False
er,200,785,8,8.0,7.85,21,1890346213,75,0,558,558,93,0,True,785,13536,16,52,14,41,1,61,7947.94962777,False
er,200,815,8,8.0,8.15,22,1057086457,77,0,329,329,105,0,True,815,14826,19,56,17,49,1,70,9954.09105047,False
er,200,819,8,8.0,8.19,23,2145918005,76,0,625,625,110,0,True,819,14782,19,60,17,50,1,53,9988.43448481,False
er,200,789,8,8.0,7.89,24,700527103,86,0,458,458,115,0,True,789,13702,15,56,14,59,0,74,6528.4852448,False
er,200,800,8,8.0,8.0,25,1865123349,56,0,751,751,76,0,True,800,14284,16,55,14,21,1,31,7011.37767195,False
er,200,763,8,8.0,7.63,26,843833642,73,0,475,475,98,0,True,763,13268,15,48,14,50,1,83,8225.76957573,False
er,200,776,8,8.0,7.76,27,1099927597,77,0,518,518,117,0,True,776,13636,18,51,16,66,1,81,9845.07893282,False
er,200,791,8,8.0,7.91,28,107318576,67,0,878,878,87,0,True,791,13794,16,55,14,32,0,57,5681.89327361,False
er,200,784,8,8.0,7.84,29,1637761518,75,0,358,358,100,0,True,784,13610,16,55,14,45,0,69,6152.92736177,False
er,200,801,8,8.0,8.01,30,3289425192,67,0,411,411,91,0,True,801,14256,16,55,14,36,1,45,7765.88555448,False
er,200,805,8,8.0,8.05,31,2849413236,85,0,946,946,111,0,True,805,14482,17,59,15,52,0,68,6807.06592605,False
er,200,845,8,8.0,8.45,32,3102117418,73,0,632,632,95,0,True,845,15648,15,62,14,33,1,50,7644.07817984,False
er,200,818,8,8.0,8.18,33,260311766,90,0,461,461,128,0,True,818,14836,16,54,14,74,0,86,6843.23121611,False
er,200,814,8,8.0,8.14,34,853349285,69,0,557,557,88,0,True,814,14840,16,54,14,34,1,49,7685.86922462,False
er,200,798,8,8.0,7.98,35,551267570,63,0,514,514,94,0,True,798,14188,14,54,13,40,1,51,7348.14017464,False
er,200,764,8,8.0,7.64,36,3108112379,71,0,791,791,98,0,True,764,13056,19,51,17,47,1,66,9883.2500304,False
er,200,868,8,8.0,8.68,37,303055000,75,0,420,420,111,0,True,868,16644,18,66,16,45,0,61,7031.91698488,False
er,200,786,8,8.0,7.86,38,4060119296,77,0,672,672,108,1,True,786,14154,19,49,17,59,1,90,10269.8010464,False
er,200,757,8,8.0,7.57,39,1936764476,63,0,441,441,87,0,True,757,12740,18,49,16,38,0,44,6764.64322127,False
er,400,1612,8,8.0,8.06,0,2554286076,146,0,1507,1507,197,0,True,1612,29438,19,115,17,82,1,108,21658.8005974,False
er,400,1543,8,8.0,7.715,1,4156450955,149,0,1440,1440,199,0,True,1543,27036,17,101,15,98,0,165,15501.8295226,False
er,400,1548,8,8.0,7.74,2,3775963310,123,0,2459,2459,159,0,True,1548,27156,16,103,14,56,1,87,16768.8500072,False
er,400,1639,8,8.0,8.195,3,939590300,144,0,1213,1213,190,0,True,1639,30196,18,119,16,71,0,110,15510.148047,False
er,400,1622,8,8.0,8.11,4,1987907579,145,0,1320,1320,203,1,True,1622,29264,16,117,14,86,1,97,17970.0162763,False
er,400,1624,8,8.0,8.12,5,2004397077,164,0,996,996,228,0,True,1624,29336,18,113,16,115,1,160,21467.0249758,False
er,400,1622,8,8.0,8.11,6,4153084267,147,0,1059,1059,203,0,True,1622,29676,17,113,15,90,0,123,15247.7118085,False
er,400,1602,8,8.0,8.01,7,2891025962,141,0,1017,1017,193,0,True,1602,28478,18,112,16,81,0,97,15929.0398655,False
er,400,1557,8,8.0,7.785,8,3532860204,157,0,897,897,201,0,True,1557,26690,15,115,14,86,0,120,14104.6238128,False
er,400,1582,8,8.0,7.91,9,389394851,142,0,1265,1265,196,0,True,1582,28392,17,106,15,90,0,125,15247.7118085,False
er,400,1641,8,8.0,8.205,10,1451477154,149,0,930,930,189,0,True,1641,30250,16,120,14,69,0,105,13491.9429214,False
er,400,1555,8,8.0,7.775,11,503968922,144,0,1057,1057,189,0,True,1555,27384,16,103,14,86,1,105,17970.0162763,False
er,400,1643,8,8.0,8.215,12,2487787231,141,0,1369,1369,190,0,True,1643,30112,18,116,16,74,1,105,20056.2647294,False
er,400,1655,8,8.0,8.275,13,1105316905,170,0,1942,1942,230,0,True,1655,30540,18,117,16,113,1,153,21410.883545,False
er,400,1635,8,8.0,8.175,14,2713064220,158,0,919,919,230,1,True,1635,29936,17,114,15,116,1,131,20151.3099408,False
er,400,1588,8,8.0,7.94,15,227125890,154,0,1116,1116,206,0,True,1588,28290,17,110,15,96,0,144,15440.2894427,False
er,400,1598,8,8.0,7.99,16,2245368449,147,0,993,993,196,0,True,1598,28554,15,110,14,86,1,126,17970.0162763,False
er,400,1579,8,8.0,7.895,17,3237600865,152,0,1073,1073,196,0,True,1579,28164,17,104,15,92,1,150,19455.9105773,False
er,400,1627,8,8.0,8.135,18,1694674611,160,0,1508,1508,219,0,True,1627,29356,17,116,15,103,0,127,15650.3735015,False
er,400,1534,8,8.0,7.67,19,3366118315,146,0,1288,1288,201,0,True,1534,26524,18,96,16,105,0,141,16754.9771562,False
er,400,1584,8,8.0,7.92,20,809291282,148,0,1259,1259,202,0,True,1584,28266,18,110,16,92,1,123,20752.9712825,False
er,400,1634,8,8.0,8.17,21,3568789193,144,0,1240,1240,206,0,True,1634,29746,18,118,16,88,0,119,16192.7153174,False
er,400,1555,8,8.0,7.775,22,2867325868,152,0,1073,1073,196,0,True,1555,27376,18,102,16,94,1,120,20821.790476,False
er,400,1637,8,8.0,8.185,23,1780087413,143,0,1912,1912,190,0,True,1637,30210,19,118,17,72,0,103,16526.7545221,False
er,400,1569,8,8.0,7.845,24,2386649056,151,0,1313,1313,187,0,True,1569,27582,20,110,18,77,1,130,22706.360911,False
er,400,1675,8,8.0,8.375,25,4251964425,154,0,1439,1439,213,0,True,1675,31248,18,125,16,88,0,87,16192.7153174,False
er,400,1587,8,8.0,7.935,26,3248933016,136,0,1227,1227,179,1,True,1587,28472,17,109,15,70,0,125,14498.5102729,False
er,400,1612,8,8.0,8.06,27,1290462655,154,0,1522,1522,201,0,True,1612,29238,21,110,19,91,1,144,24602.6233433,False
er,400,1590,8,8.0,7.95,28,3185943201,141,0,1332,1332,182,0,True,1590,28268,16,111,14,71,0,92,13571.3795411,False
er,400,1640,8,8.0,8.2,29,2207960557,156,0,1458,1458,206,0,True,1640,30258,18,120,16,86,0,111,16119.5700718,False
er,400,1572,8,8.0,7.86,30,3137533547,147,0,1039,1039,200,1,True,1572,27420,18,105,16,95,0,127,16436.3087388,False
er,400,1654,8,8.0,8.27,31,1220983036,152,0,1610,1610,208,0,True,1654,31230,22,117,20,91,0,119,20374.2384554,False
er,400,1574,8,8.0,7.87,32,2880195201,138,0,830,830,195,0,True,1574,27692,16,110,14,85,1,105,17937.2677383,False
er,400,1563,8,8.0,7.815,33,2030458181,156,0,836,836,214,0,True,1563,27178,16,112,14,102,0,119,14579.8308021,False
er,400,1561,8,8.0,7.805,34,2014821687,148,0,1534,1534,204,0,True,1561,27274,18,105,16,99,0,150,16567.6080564,False
er,400,1546,8,8.0,7.73,35,2112908936,146,0,1169,1169,194,0,True,1546,27036,16,104,14,90,1,121,18097.3095528,False
er,400,1606,8,8.0,8.03,36,2523405936,146,0,1003,1003,205,0,True,1606,29198,19,113,17,92,1,136,22050.0319876,False
er,400,1591,8,8.0,7.955,37,2544554435,147,0,1219,1219,197,0,True,1591,28578,17,109,15,88,0,117,15180.67061,False
er,400,1628,8,8.0,8.14,38,2557551577,151,0,1632,1632,196,0,True,1628,29980,17,117,15,79,1,105,18998.8936637,False
er,400,1562,8,8.0,7.81,39,102296139,132,0,1339,1339,181,0,True,1562,27732,20,108,18,73,0,90,17548.2316213,False
er,800,3173,8,8.0,7.9325,0,4070430463,270,0,2398,2398,363,2,True,3173,57168,20,220,18,143,0,200,39913.5796092,False
er,800,3190,8,8.0,7.975,1,1326874650,283,0,2457,2457,370,0,True,3190,57598,17,224,15,146,1,196,41682.7116146,False
er,800,3222,8,8.0,8.055,2,2263574898,300,0,2856,2856,405,0,True,3222,57776,16,222,14,183,1,291,40168.7855691,False
er,800,3213,8,8.0,8.0325,3,1273050693,295,0,2604,2604,396,0,True,3213,58286,20,226,18,170,0,243,41154.8572435,False
er,800,3272,8,8.0,8.18,4,1921875394,295,0,3465,3465,409,2,True,3272,60218,19,233,17,176,1,234,48511.16849,False
er,800,3146,8,8.0,7.865,5,298862180,313,0,2613,2613,406,0,True,3146,55014,20,217,18,189,1,244,51877.8590942,False
er,800,3223,8,8.0,8.0575,6,2691836321,297,0,2562,2562,424,1,True,3223,57764,18,232,16,192,1,259,46214.4417813,False
er,800,3151,8,8.0,7.8775,7,2837467960,283,0,3095,3095,385,0,True,3151,56362,17,215,15,170,0,226,34295.7143696,False
er,800,3258,8,8.0,8.145,8,3368948074,280,0,2233,2233,395,1,True,3258,59362,17,226,15,169,1,226,42560.4611988,False
er,800,3178,8,8.0,7.945,9,370650570,294,0,3730,3730,421,1,True,3178,56612,17,219,15,202,1,234,43630.6724674,False
er,800,3212,8,8.0,8.03,10,1067884038,303,0,3717,3717,416,0,True,3212,57548,17,228,15,188,1,224,43199.7190064,False
er,800,3178,8,8.0,7.945,11,2944696228,313,0,2697,2697,424,0,True,3178,57262,18,209,16,215,1,311,46938.5533154,False
er,800,3107,8,8.0,7.7675,12,3306652463,283,0,2540,2540,375,0,True,3107,54778,18,205,16,170,1,281,45435.5833908,False
er,800,3189,8,8.0,7.9725,13,3546258616,291,0,3924,3924,399,0,True,3189,57478,19,220,17,179,0,284,39218.2667288,False
er,800,3326,8,8.0,8.315,14,4071625883,278,0,4069,4069,390,0,True,3326,62536,19,240,17,150,1,194,47424.2007693,False
er,800,3255,8,8.0,8.1375,15,3347829544,297,0,4378,4378,409,0,True,3255,59026,16,240,14,169,1,235,39723.0971189,False
er,800,3096,8,8.0,7.74,16,3635141261,291,0,3014,3014,387,0,True,3096,54212,17,207,15,180,0,268,34637.6863294,False
er,800,3115,8,8.0,7.7875,17,1686818557,291,0,4219,4219,381,0,True,3115,54954,19,206,17,175,1,257,48472.4220513,False
er,800,3257,8,8.0,8.1425,18,4263288446,292,0,2399,2399,393,0,True,3257,59756,18,228,16,165,0,258,36391.605638,False
er,800,3128,8,8.0,7.82,19,1469018798,313,0,3892,3892,415,2,True,3128,55394,19,215,17,200,1,298,49380.4333528,False
er,800,3110,8,8.0,7.775,20,2342679509,273,0,4240,4240,362,0,True,3110,54588,17,209,15,153,0,244,33665.5080017,False
er,800,3149,8,8.0,7.8725,21,2556566757,308,0,3064,3064,418,1,True,3149,55390,16,209,14,209,1,274,40912.7332985,False
er,800,3270,8,8.0,8.175,22,3550848913,282,0,2435,2435,387,0,True,3270,59876,17,233,15,154,0,209,33704.4690406,False
er,800,3085,8,8.0,7.7125,23,4063619574,294,0,2829,2829,395,0,True,3085,53802,20,205,18,190,1,270,51915.8538171,False
er,800,3225,8,8.0,8.0625,24,1357161706,294,0,2454,2454,387,0,True,3225,58138,16,226,14,161,1,214,39451.5295913,False
er,800,3119,8,8.0,7.7975,25,2413906862,297,0,2405,2405,417,0,True,3119,54732,16,206,14,211,0,306,33216.0729312,False
er,800,3193,8,8.0,7.9825,26,2118621599,290,0,3234,3234,391,0,True,3193,57584,18,221,16,170,1,227,45435.5833908,False
er,800,3172,8,8.0,7.93,27,1907468372,280,0,2993,2993,377,0,True,3172,56082,17,221,15,156,0,220,33781.6402565,False
er,800,3249,8,8.0,8.1225,28,3272578896,314,0,2888,2888,427,0,True,3249,58994,17,229,15,198,1,283,43510.6687172,False
er,800,3313,8,8.0,8.2825,29,1317044604,328,0,2468,2468,448,0,True,3313,61418,21,245,19,203,0,278,44785.908337,False
er,800,3171,8,8.0,7.9275,30,779233450,288,0,2974,2974,377,0,True,3171,56086,20,216,18,161,1,242,50723.3951888,False
er,800,3221,8,8.0,8.0525,31,746640731,284,0,3054,3054,385,0,True,3221,57828,19,228,17,157,0,247,38329.1710593,False
er,800,3201,8,8.0,8.0025,32,3443915777,298,0,3754,3754,377,0,True,3201,57582,18,218,16,159,0,260,36155.2718396,False
er,800,3186,8,8.0,7.965,33,583542234,303,0,3424,3424,395,0,True,3186,57374,16,223,14,172,1,232,39821.633103,False
er,800,3186,8,8.0,7.965,34,467230254,287,0,2940,2940,395,0,True,3186,56814,16,222,14,173,0,225,32107.0100313,False
er,800,3102,8,8.0,7.755,35,4120445038,288,0,2946,2946,388,1,True,3102,54222,17,210,15,178,0,272,34570.833443,False
er,800,3274,8,8.0,8.185,36,476080843,296,0,3165,3165,404,0,True,3274,59636,18,234,16,170,1,202,45435.5833908,False
er,800,3194,8,8.0,7.985,37,2252672788,306,0,3408,3408,418,0,True,3194,57468,20,219,18,199,0,297,42285.8228265,False
er,800,3185,8,8.0,7.9625,38,3510618918,300,0,2492,2492,401,0,True,3185,57358,19,222,17,179,0,244,39218.2667288,False
er,800,3151,8,8.0,7.8775,39,3253300489,268,0,6546,6546,346,0,True,3151,55846,17,218,15,128,1,177,40893.2569983,False
ba,100,384,8,8.0,7.68,0,3209785396,36,0,297,297,49,2,True,384,8906,33,23,29,26,0,44,5588.90858851,False
ba,100,384,8,8.0,7.68,1,841596290,38,0,339,339,50,0,True,384,9056,34,22,30,28,1,45,7943.6515059,False
ba,100,384,8,8.0,7.68,2,2303706655,32,0,202,202,50,0,True,384,8120,27,23,24,27,0,32,4669.7481039,False
ba,100,384,8,8.0,7.68,3,3231179908,34,0,393,393,46,0,True,384,8874,32,22,28,24,0,32,5286.34144885,False
ba,100,384,8,8.0,7.68,4,2764044875,29,0,301,301,41,0,True,384,9328,33,22,29,19,0,38,5144.22250286,False
ba,100,384,8,8.0,7.68,5,2957608470,41,0,312,312,57,0,True,384,9458,33,21,29,36,1,66,8043.23861,False
ba,100,384,8,8.0,7.68,6,2895943498,38,0,567,567,48,1,True,384,9878,38,21,34,27,1,41,8940.9868582,False
ba,100,384,8,8.0,7.68,7,3130635216,38,0,643,643,63,0,True,384,9320,30,21,27,42,0,51,5841.10278898,False
ba,100,384,8,8.0,7.68,8,683667794,32,0,278,278,46,0,True,384,9238,31,18,28,28,1,37,7414.07473884,False
ba,100,384,8,8.0,7.68,9,2626338766,33,0,419,419,48,0,True,384,8966,33,20,29,28,0,50,5694.3980065,False
ba,100,384,8,8.0,7.68,10,2275677799,40,0,204,204,55,1,True,384,9948,42,22,37,33,0,38,7564.27671762,False
ba,100,384,8,8.0,7.68,11,3826969099,39,0,231,231,47,1,True,384,9780,40,22,35,25,1,54,9069.29187308,False
ba,100,384,8,8.0,7.68,12,984355805,33,0,226,226,46,2,True,384,9116,36,21,32,25,1,35,8291.92399825,False
ba,100,384,8,8.0,7.68,13,4116404113,38,0,408,408,49,0,True,384,9170,37,22,33,27,0,47,6420.90364287,False
ba,100,384,8,8.0,7.68,14,1538988616,40,0,273,273,48,0,True,384,8632,27,21,24,27,1,41,6311.28484108,False
ba,100,384,8,8.0,7.68,15,3143676708,39,0,373,373,45,0,True,384,9380,37,21,33,24,1,53,8483.69968442,False
ba,100,384,8,8.0,7.68,16,1450250716,43,0,238,238,51,0,True,384,9174,35,23,31,28,1,52,8208.43988943,False
ba,100,384,8,8.0,7.68,17,1057245598,29,0,117,117,38,2,True,384,8906,37,22,33,16,1,23,7814.83130611,False
ba,100,384,8,8.0,7.68,18,816194030,42,0,250,250,54,0,True,384,9292,34,21,30,33,1,57,8190.08376412,False
ba,100,384,8,8.0,7.68,19,1926223725,40,0,385,385,48,0,True,384,8588,29,22,26,26,0,39,5010.74563108,False
ba,100,384,8,8.0,7.68,20,411702013,27,0,166,166,43,3,True,384,9154,31,21,28,22,0,40,5167.1385503,False
ba,100,384,8,8.0,7.68,21,930856551,35,0,229,229,53,1,True,384,8986,30,23,27,30,0,23,5393.23262674,False
ba,100,384,8,8.0,7.68,22,4274189648,36,0,289,289,60,2,True,384,10032,39,22,35,38,0,47,7398.82852327,False
ba,100,384,8,8.0,7.68,23,2738230616,35,0,454,454,41,1,True,384,9678,39,21,35,20,0,55,6296.0444,False
ba,100,384,8,8.0,7.68,24,3633879739,31,0,177,177,39,0,True,384,9120,33,20,29,19,1,49,7116.6933357,False
ba,100,384,8,8.0,7.68,25,2334460625,40,0,202,202,54,1,True,384,8980,35,20,31,34,0,69,6383.22548519,False
ba,100,384,8,8.0,7.68,26,3328693632,44,0,373,373,64,1,True,384,8390,26,22,23,42,0,60,4975.75422765,False
ba,100,384,8,8.0,7.68,27,2600547437,34,0,289,289,46,2,True,384,9294,34,22,30,24,0,29,5663.93726663,False
ba,100,384,8,8.0,7.68,28,772389755,40,0,378,378,49,0,True,384,9516,41,22,36,27,0,67,7004.62215585,False
ba,100,384,8,8.0,7.68,29,488486035,29,0,180,180,44,1,True,384,9000,31,22,28,22,1,28,7076.49395102,False
ba,100,384,8,8.0,7.68,30,4232284856,37,0,679,679,51,0,True,384,8860,28,21,25,30,0,52,4993.73391365,False
ba,100,384,8,8.0,7.68,31,258216604,38,0,476,476,59,1,True,384,10566,49,21,43,38,1,66,12042.4188302,False
ba,100,384,8,8.0,7.68,32,3916800490,28,0,234,234,42,0,True,384,8484,26,22,23,20,1,19,5703.24838384,False
ba,100,384,8,8.0,7.68,33,978993906,32,0,313,313,49,1,True,384,8476,31,21,28,28,0,51,5498.03945455,False
ba,100,384,8,8.0,7.68,34,2612648075,35,0,265,265,47,1,True,384,9140,32,23,28,24,0,34,5286.34144885,False
ba,100,384,8,8.0,7.68,35,1445244222,36,0,254,254,47,2,True,384,8296,29,22,26,25,1,32,6737.18824858,False
ba,100,384,8,8.0,7.68,36,368597470,38,0,672,672,51,1,True,384,9096,33,24,29,27,1,52,7626.13584964,False
ba,100,384,8,8.0,7.68,37,611582774,26,0,251,251,40,1,True,384,9084,32,22,28,18,1,39,6795.61444155,False
ba,100,384,8,8.0,7.68,38,4293935642,32,0,244,244,44,0,True,384,8374,24,22,21,22,1,31,5307.37046326,False
ba,100,384,8,8.0,7.68,39,868675127,35,0,143,143,44,0,True,384,8494,29,22,26,22,1,26,6571.03009737,False
ba,200,784,8,8.0,7.84,0,1201979833,66,0,692,692,88,1,True,784,20264,41,44,36,44,0,100,15741.813216,False
ba,200,784,8,8.0,7.84,1,1169020834,69,0,745,745,90,1,True,784,20510,41,46,36,44,1,83,20691.7962481,False
ba,200,784,8,8.0,7.84,2,2264560042,77,0,789,789,94,1,True,784,20330,51,44,45,50,1,94,26439.9736363,False
ba,200,784,8,8.0,7.84,3,2562490699,83,0,695,695,103,3,True,784,21396,46,45,41,58,1,117,24698.2582301,False
ba,200,784,8,8.0,7.84,4,1054788466,84,0,504,504,101,1,True,784,21440,49,47,43,54,1,93,25595.785951,False
ba,200,784,8,8.0,7.84,5,1510574410,85,0,853,853,107,3,True,784,22726,62,44,55,63,1,145,33586.6038749,False
ba,200,784,8,8.0,7.84,6,872783567,59,0,863,863,90,1,True,784,22320,58,47,51,43,1,85,29196.1366389,False
ba,200,784,8,8.0,7.84,7,2504769242,72,0,1115,1115,101,2,True,784,21208,46,47,41,54,0,100,18759.2646144,False
ba,200,784,8,8.0,7.84,8,3923870916,67,0,1212,1212,88,2,True,784,20102,45,44,40,44,0,59,17490.9035733,False
ba,200,784,8,8.0,7.84,9,3000771280,77,0,660,660,102,1,True,784,21172,50,46,44,56,0,88,20290.465161,False
ba,200,784,8,8.0,7.84,10,2850325051,70,0,610,610,95,3,True,784,21152,45,46,40,49,1,69,23421.390707,False
ba,200,784,8,8.0,7.84,11,1048934476,62,0,547,547,86,2,True,784,19148,36,42,32,44,1,64,18392.7077761,False
ba,200,784,8,8.0,7.84,12,2239057684,65,0,688,688,86,1,True,784,20218,40,46,35,40,1,75,19783.4543163,False
ba,200,784,8,8.0,7.84,13,190825129,69,0,1413,1413,94,2,True,784,21036,45,46,40,48,0,84,17835.1887003,False
ba,200,784,8,8.0,7.84,14,2458879704,77,0,605,605,104,1,True,784,21884,60,44,53,60,0,89,24803.3131886,False
ba,200,784,8,8.0,7.84,15,2635381272,73,0,564,564,107,3,True,784,22250,55,45,49,62,0,99,23090.7251504,False
ba,200,784,8,8.0,7.84,16,2552492502,76,0,644,644,115,2,True,784,20016,40,46,35,69,0,111,16864.9286517,False
ba,200,784,8,8.0,7.84,17,26034491,81,0,792,792,106,2,True,784,20906,49,43,43,63,1,133,26258.6175749,False
ba,200,784,8,8.0,7.84,18,1294560809,80,0,859,859,106,0,True,784,19592,40,46,35,60,1,99,21202.5315661,False
ba,200,784,8,8.0,7.84,19,2146259747,66,0,1078,1078,97,2,True,784,21622,55,43,49,54,1,85,29167.2909675,False
ba,200,784,8,8.0,7.84,20,805799628,71,0,1501,1501,109,1,True,784,20862,49,43,43,66,1,78,26458.649632,False
ba,200,784,8,8.0,7.84,21,2256855904,75,0,927,927,94,1,True,784,21810,57,46,50,48,1,57,29173.6456002,False
ba,200,784,8,8.0,7.84,22,1936512210,76,0,1086,1086,90,1,True,784,21536,50,44,44,46,1,80,25485.5528933,False
ba,200,784,8,8.0,7.84,23,3361997950,70,0,527,527,97,1,True,784,19804,44,47,39,50,1,76,22914.6438181,False
ba,200,784,8,8.0,7.84,24,2340593341,77,0,627,627,109,1,True,784,21118,45,46,40,63,0,113,18913.0636148,False
ba,200,784,8,8.0,7.84,25,1602053185,71,0,521,521,88,2,True,784,20080,46,45,41,43,0,60,17834.9943445,False
ba,200,784,8,8.0,7.84,26,3370985838,72,0,1212,1212,88,1,True,784,22856,48,46,42,42,1,73,23945.0537026,False
ba,200,784,8,8.0,7.84,27,224458436,71,0,759,759,104,1,True,784,20304,40,48,35,56,0,71,16140.1427417,False
ba,200,784,8,8.0,7.84,28,4135901722,69,0,635,635,89,1,True,784,21148,51,44,45,45,0,70,19777.26652,False
ba,200,784,8,8.0,7.84,29,2403440659,73,0,663,663,107,4,True,784,21528,52,43,46,64,1,109,28163.0550948,False
ba,200,784,8,8.0,7.84,30,2310313027,82,0,1145,1145,107,2,True,784,22590,48,48,42,59,0,102,19585.4557344,False
ba,200,784,8,8.0,7.84,31,725176345,72,0,490,490,99,0,True,784,21594,53,46,47,53,0,80,21417.4858136,False
ba,200,784,8,8.0,7.84,32,1711693885,64,0,517,517,88,2,True,784,21140,41,44,36,44,0,86,15741.813216,False
ba,200,784,8,8.0,7.84,33,232487595,61,0,586,586,86,3,True,784,22020,61,42,54,44,0,62,23612.719824,False
ba,200,784,8,8.0,7.84,34,3152845306,77,0,707,707,100,1,True,784,22826,54,46,48,54,0,87,21962.06589,False
ba,200,784,8,8.0,7.84,35,2929951381,70,0,616,616,94,2,True,784,21500,55,44,49,50,1,82,28790.1935151,False
ba,200,784,8,8.0,7.84,36,1249524792,66,0,789,789,88,1,True,784,20888,49,46,43,42,1,53,24515.1740288,False
ba,200,784,8,8.0,7.84,37,2045945044,75,0,622,622,105,0,True,784,20646,46,44,41,61,1,86,24905.0198582,False
ba,200,784,8,8.0,7.84,38,1674233932,64,0,928,928,93,3,True,784,20278,41,44,36,49,1,85,21079.2516363,False
ba,200,784,8,8.0,7.84,39,176023508,68,0,633,633,89,2,True,784,21516,56,45,49,44,0,71,21426.3568773,False
ba,400,1584,8,8.0,7.92,0,2839564016,141,0,1908,1908,191,6,True,1584,46692,62,93,55,98,1,169,72033.3002739,False
ba,400,1584,8,8.0,7.92,1,2875253690,141,0,1249,1249,201,5,True,1584,47196,69,93,61,108,1,173,81076.8668691,False
ba,400,1584,8,8.0,7.92,2,2851897921,135,0,1434,1434,192,4,True,1584,48452,66,91,58,101,1,175,76312.1616774,False
ba,400,1584,8,8.0,7.92,3,337732074,140,0,1288,1288,201,3,True,1584,47210,73,90,64,111,0,166,67727.9181728,False
ba,400,1584,8,8.0,7.92,4,3962750810,139,0,2083,2083,202,5,True,1584,47720,63,92,56,110,1,161,74636.7309553,False
ba,400,1584,8,8.0,7.92,5,177059882,145,0,1820,1820,200,6,True,1584,50974,70,96,62,104,1,214,81938.01924,False
ba,400,1584,8,8.0,7.92,6,3583901682,135,0,1468,1468,184,3,True,1584,46940,61,92,54,92,1,156,70041.2780784,False
ba,400,1584,8,8.0,7.92,7,1754677692,148,0,2183,2183,199,4,True,1584,53712,106,91,93,108,1,248,123608.993751,False
ba,400,1584,8,8.0,7.92,8,42989145,142,0,2008,2008,212,7,True,1584,47364,75,92,66,120,1,201,89113.2615422,False
ba,400,1584,8,8.0,7.92,9,3350255561,162,0,2049,2049,223,3,True,1584,44778,54,97,48,126,0,211,52007.6215377,False
ba,400,1584,8,8.0,7.92,10,3052589472,150,0,1713,1713,202,6,True,1584,51534,80,89,70,113,1,199,93672.6155092,False
ba,400,1584,8,8.0,7.92,11,1667422640,146,0,1730,1730,197,5,True,1584,50930,73,91,64,106,1,244,84824.9962034,False
ba,400,1584,8,8.0,7.92,12,933621032,152,0,1904,1904,199,3,True,1584,49330,68,94,60,105,1,177,79409.6898649,False
ba,400,1584,8,8.0,7.92,13,1954259936,148,0,1295,1295,197,5,True,1584,47502,76,90,67,107,1,181,88926.9894967,False
ba,400,1584,8,8.0,7.92,14,1866879341,141,0,1668,1668,188,6,True,1584,50344,76,91,67,97,1,171,87612.2207999,False
ba,400,1584,8,8.0,7.92,15,3031029505,146,0,1411,1411,197,3,True,1584,46030,61,87,54,110,1,195,71971.1334211,False
ba,400,1584,8,8.0,7.92,16,2001185422,154,0,2117,2117,213,5,True,1584,47762,74,92,65,121,1,215,87870.9444272,False
ba,400,1584,8,8.0,7.92,17,2960761890,145,0,1952,1952,180,4,True,1584,48302,66,90,58,90,1,168,74974.5681472,False
ba,400,1584,8,8.0,7.92,18,3650486882,145,0,2564,2564,180,3,True,1584,46494,67,92,59,88,1,175,76002.0562065,False
ba,400,1584,8,8.0,7.92,19,4174737855,139,0,2296,2296,198,1,True,1584,49644,90,96,79,102,0,170,82271.9023831,False
